Suite,Rows,State,Planner,work_mem,Query,Variant,n,Execution median ms,95% CI ms,p95 ms,CV,Speedup vs seq,Access,Planning median ms,Plan+execution median ms
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c2_0,btree,10,74.181,71.527–75.611,82.588,6.3%,0.90,"Bitmap Heap Scan, Bitmap Index Scan",0.036,74.228
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c2_0,btree_tuned,10,73.231,71.876–78.790,81.250,5.1%,0.92,"Bitmap Heap Scan, Bitmap Index Scan",0.040,73.290
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c2_0,gin,10,96.748,95.474–101.329,102.446,3.5%,0.69,"Bitmap Heap Scan, Bitmap Index Scan",0.053,96.885
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c2_0,gist,10,85.659,82.820–87.146,88.961,3.3%,0.78,"Bitmap Heap Scan, Bitmap Index Scan",0.036,85.695
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c2_0,hash (partial),10,68.612,67.191–74.631,75.888,5.7%,0.98,Seq Scan (fallback),0.042,68.656
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c2_0,roaring,10,67.489,65.305–68.346,70.063,3.4%,0.99,"Bitmap Heap Scan, Bitmap Index Scan",0.039,67.526
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c2_0,roaring_bitmap,10,66.420,65.410–69.559,69.999,3.6%,1.01,"Bitmap Heap Scan, Bitmap Index Scan",0.035,66.454
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_c2_0,seq,10,67.046,65.133–74.887,79.389,8.4%,1.00,Seq Scan,0.028,67.076
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_clustered_17,brin,10,4.000,3.891–4.167,4.225,3.7%,13.49,"Bitmap Heap Scan, Bitmap Index Scan",0.048,4.046
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_clustered_17,btree,10,0.327,0.319–0.342,0.351,4.8%,165.05,Index Only Scan,0.037,0.363
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_clustered_17,btree_tuned,10,0.456,0.436–0.482,0.597,15.7%,118.36,Index Only Scan,0.039,0.503
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_clustered_17,gin,10,2.320,2.279–2.403,2.503,4.6%,23.26,"Bitmap Heap Scan, Bitmap Index Scan",0.040,2.373
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_clustered_17,gist,10,0.740,0.725–0.853,0.924,10.5%,72.88,Index Only Scan,0.037,0.779
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_clustered_17,hash (partial),10,0.704,0.678–0.762,0.853,9.7%,76.66,"Bitmap Heap Scan, Bitmap Index Scan",0.038,0.744
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_clustered_17,roaring,10,0.012,0.010–0.014,0.016,18.6%,4497.54,RoaringCount,0.043,0.057
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_clustered_17,roaring_bitmap,10,0.446,0.436–0.451,0.490,5.5%,121.15,"Bitmap Heap Scan, Bitmap Index Scan",0.036,0.481
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_clustered_17,seq,10,53.971,51.818–55.632,60.158,6.6%,1.00,Seq Scan,0.027,53.999
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_nullable_17,brin,10,83.610,80.435–85.484,91.397,5.4%,0.70,"Bitmap Heap Scan, Bitmap Index Scan",0.054,83.671
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_nullable_17,btree,10,0.410,0.394–0.460,0.494,9.6%,142.01,Index Only Scan,0.036,0.447
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_nullable_17,btree_tuned,10,1.344,1.213–1.571,1.992,23.4%,43.39,Index Only Scan,0.040,1.384
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_nullable_17,gin,10,5.373,5.089–5.543,5.926,6.2%,10.85,"Bitmap Heap Scan, Bitmap Index Scan",0.041,5.428
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_nullable_17,gist,10,0.736,0.724–0.766,0.780,3.0%,79.26,Index Only Scan,0.036,0.782
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_nullable_17,hash (partial),10,3.603,3.545–3.822,4.067,9.8%,16.18,"Bitmap Heap Scan, Bitmap Index Scan",0.036,3.638
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_nullable_17,roaring,10,0.141,0.132–0.156,0.206,22.6%,414.90,RoaringCount,0.038,0.191
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_nullable_17,roaring_bitmap,10,3.204,3.035–3.454,3.505,8.8%,18.19,"Bitmap Heap Scan, Bitmap Index Scan",0.037,3.239
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_nullable_17,seq,10,58.294,55.690–59.023,65.205,6.2%,1.00,Seq Scan,0.031,58.323
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_skew_0,brin,10,111.387,108.559–113.743,117.398,3.3%,0.76,"Bitmap Heap Scan, Bitmap Index Scan",0.049,111.436
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_skew_0,btree,10,61.108,58.712–62.063,68.130,7.0%,1.39,Index Only Scan,0.040,61.170
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_skew_0,btree_tuned,10,85.870,83.512–91.713,92.774,4.8%,0.99,Index Only Scan,0.039,85.907
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_skew_0,gin,10,144.575,138.494–148.299,150.499,3.6%,0.59,"Bitmap Heap Scan, Bitmap Index Scan",0.040,144.626
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_skew_0,gist,10,117.388,114.570–124.205,126.090,4.4%,0.72,"Bitmap Heap Scan, Bitmap Index Scan",0.036,117.425
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_skew_0,hash (partial),10,86.212,82.414–89.518,92.229,4.7%,0.98,Seq Scan (fallback),0.030,86.242
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_skew_0,roaring,10,87.214,84.832–90.985,92.129,3.5%,0.97,"Bitmap Heap Scan, Bitmap Index Scan",0.039,87.268
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_skew_0,roaring_bitmap,10,90.096,88.328–91.848,94.205,3.1%,0.94,"Bitmap Heap Scan, Bitmap Index Scan",0.035,90.130
scalar,1000000,dirty_scattered,prefer_index,64MB,eq_skew_0,seq,10,84.814,83.475–86.951,94.131,5.7%,1.00,Seq Scan,0.026,84.840
scalar,1000000,dirty_scattered,prefer_index,64MB,fetch_medium,brin,10,73.630,71.356–77.169,79.395,4.7%,0.68,"Bitmap Heap Scan, Bitmap Index Scan",0.053,73.683
scalar,1000000,dirty_scattered,prefer_index,64MB,fetch_medium,btree,10,3.173,2.947–3.449,3.659,9.7%,15.75,"Bitmap Heap Scan, Bitmap Index Scan",0.042,3.224
scalar,1000000,dirty_scattered,prefer_index,64MB,fetch_medium,btree_tuned,10,1.515,1.385–1.804,1.956,14.9%,33.00,Index Only Scan,0.044,1.558
scalar,1000000,dirty_scattered,prefer_index,64MB,fetch_medium,gin,10,5.105,4.999–5.487,5.736,6.2%,9.79,"Bitmap Heap Scan, Bitmap Index Scan",0.043,5.183
scalar,1000000,dirty_scattered,prefer_index,64MB,fetch_medium,gist,10,3.157,2.972–3.311,3.467,6.1%,15.84,"Bitmap Heap Scan, Bitmap Index Scan",0.041,3.198
scalar,1000000,dirty_scattered,prefer_index,64MB,fetch_medium,hash (partial),10,3.440,3.178–3.746,4.239,13.2%,14.53,"Bitmap Heap Scan, Bitmap Index Scan",0.058,3.503
scalar,1000000,dirty_scattered,prefer_index,64MB,fetch_medium,roaring,10,3.333,3.213–3.692,4.719,18.7%,15.00,"Bitmap Heap Scan, Bitmap Index Scan",0.042,3.372
scalar,1000000,dirty_scattered,prefer_index,64MB,fetch_medium,roaring_bitmap,10,3.107,3.025–3.233,3.366,4.4%,16.09,"Bitmap Heap Scan, Bitmap Index Scan",0.041,3.149
scalar,1000000,dirty_scattered,prefer_index,64MB,fetch_medium,seq,10,49.998,48.183–53.115,53.724,5.0%,1.00,Seq Scan,0.031,50.035
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c2,brin,10,135.409,131.051–137.673,143.709,4.1%,0.96,Seq Scan (fallback),0.050,135.480
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c2,btree,10,88.263,84.938–91.595,95.838,5.3%,1.47,Index Only Scan,0.042,88.315
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c2,btree_tuned,10,209.308,203.116–212.708,222.097,4.2%,0.62,"Bitmap Heap Scan, Bitmap Index Scan",0.045,209.353
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c2,gin,10,135.214,130.635–139.566,143.530,3.9%,0.96,Seq Scan (fallback),0.036,135.252
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c2,gist,10,186.806,184.643–192.302,195.494,2.9%,0.69,"Bitmap Heap Scan, Bitmap Index Scan",0.036,186.841
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c2,hash (partial),10,137.343,132.280–143.427,148.495,4.8%,0.94,Seq Scan (fallback),0.036,137.380
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c2,roaring,10,3.971,3.843–4.232,4.840,10.2%,32.62,RoaringCount,0.038,4.009
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c2,roaring_bitmap,10,136.994,133.831–140.738,141.441,2.6%,0.95,Seq Scan (fallback),0.038,137.027
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c2,seq,10,129.555,128.409–135.984,141.106,3.9%,1.00,Seq Scan,0.031,129.588
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c200,brin,10,158.818,154.002–161.996,166.686,3.9%,0.98,Seq Scan (fallback),0.046,158.869
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c200,btree,10,98.967,96.700–105.982,107.662,4.7%,1.58,Index Only Scan,0.041,99.007
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c200,btree_tuned,10,311.233,305.986–329.460,340.314,4.6%,0.50,Index Only Scan,0.044,311.317
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c200,gin,10,158.211,153.799–161.069,161.729,2.6%,0.99,Seq Scan (fallback),0.035,158.244
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c200,gist,10,230.656,222.945–234.960,236.884,3.1%,0.68,"Bitmap Heap Scan, Bitmap Index Scan",0.037,230.707
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c200,hash (partial),10,156.031,150.205–160.137,163.297,4.3%,1.00,Seq Scan (fallback),0.040,156.073
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c200,roaring,10,20.167,19.838–20.868,21.952,5.4%,7.74,RoaringCount,0.038,20.215
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c200,roaring_bitmap,10,154.213,151.476–160.469,163.826,3.5%,1.01,Seq Scan (fallback),0.038,154.265
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c200,seq,10,156.089,151.145–159.916,162.555,3.5%,1.00,Seq Scan,0.034,156.139
scalar,1000000,dirty_scattered,prefer_index,64MB,group_filtered,brin,10,76.435,74.658–78.992,82.200,4.3%,0.63,"Bitmap Heap Scan, Bitmap Index Scan",0.060,76.495
scalar,1000000,dirty_scattered,prefer_index,64MB,group_filtered,btree,10,3.388,3.155–3.670,4.252,13.8%,14.22,"Bitmap Heap Scan, Bitmap Index Scan",0.051,3.439
scalar,1000000,dirty_scattered,prefer_index,64MB,group_filtered,btree_tuned,10,1.618,1.399–1.977,2.205,20.1%,29.78,Index Only Scan,0.056,1.673
scalar,1000000,dirty_scattered,prefer_index,64MB,group_filtered,gin,10,5.280,5.131–5.460,5.651,5.2%,9.12,"Bitmap Heap Scan, Bitmap Index Scan",0.051,5.330
scalar,1000000,dirty_scattered,prefer_index,64MB,group_filtered,gist,10,3.662,3.493–3.793,4.699,15.7%,13.15,"Bitmap Heap Scan, Bitmap Index Scan",0.044,3.716
scalar,1000000,dirty_scattered,prefer_index,64MB,group_filtered,hash (partial),10,3.766,3.571–4.335,5.360,19.9%,12.79,"Bitmap Heap Scan, Bitmap Index Scan",0.043,3.807
scalar,1000000,dirty_scattered,prefer_index,64MB,group_filtered,roaring,10,2.773,2.695–2.856,3.101,6.6%,17.37,RoaringCount,0.047,2.821
scalar,1000000,dirty_scattered,prefer_index,64MB,group_filtered,roaring_bitmap,10,3.593,3.353–3.858,3.894,7.1%,13.41,"Bitmap Heap Scan, Bitmap Index Scan",0.045,3.654
scalar,1000000,dirty_scattered,prefer_index,64MB,group_filtered,seq,10,48.168,46.654–52.253,55.404,7.2%,1.00,Seq Scan,0.040,48.224
scalar,1000000,dirty_scattered,prefer_index,64MB,in_and,brin,10,99.535,97.180–101.454,103.340,3.0%,0.70,"Bitmap Heap Scan, Bitmap Index Scan",0.064,99.598
scalar,1000000,dirty_scattered,prefer_index,64MB,in_and,btree,10,7.442,7.177–7.709,7.938,4.4%,9.36,"Bitmap Heap Scan, Bitmap Index Scan",0.053,7.497
scalar,1000000,dirty_scattered,prefer_index,64MB,in_and,btree_tuned,10,0.843,0.744–0.915,0.946,13.8%,82.61,Index Only Scan,0.059,0.906
scalar,1000000,dirty_scattered,prefer_index,64MB,in_and,gin,10,24.874,24.240–25.825,26.390,3.6%,2.80,"Bitmap Heap Scan, Bitmap Index Scan",0.063,24.962
scalar,1000000,dirty_scattered,prefer_index,64MB,in_and,gist,10,11.323,11.064–11.971,12.446,5.1%,6.15,"Bitmap Heap Scan, Bitmap Index Scan",0.050,11.381
scalar,1000000,dirty_scattered,prefer_index,64MB,in_and,hash (partial),10,8.676,8.508–9.032,10.662,11.1%,8.03,"Bitmap Heap Scan, Bitmap Index Scan",0.047,8.721
scalar,1000000,dirty_scattered,prefer_index,64MB,in_and,roaring,10,2.089,2.063–2.151,2.243,3.5%,33.36,RoaringCount,0.056,2.143
scalar,1000000,dirty_scattered,prefer_index,64MB,in_and,roaring_bitmap,10,6.678,6.481–7.088,7.814,8.2%,10.43,"Bitmap Heap Scan, Bitmap Index Scan",0.053,6.730
scalar,1000000,dirty_scattered,prefer_index,64MB,in_and,seq,10,69.683,66.921–73.494,78.376,6.2%,1.00,Seq Scan,0.036,69.721
scalar,1000000,dirty_scattered,prefer_index,64MB,in_c20k_10,brin,10,61.389,57.666–62.914,65.924,5.6%,1.14,"Bitmap Heap Scan, Bitmap Index Scan",0.060,61.465
scalar,1000000,dirty_scattered,prefer_index,64MB,in_c20k_10,btree,10,0.073,0.069–0.081,0.086,10.3%,961.95,Index Only Scan,0.055,0.129
scalar,1000000,dirty_scattered,prefer_index,64MB,in_c20k_10,btree_tuned,10,0.184,0.168–0.240,0.303,27.2%,381.64,Index Only Scan,0.046,0.233
scalar,1000000,dirty_scattered,prefer_index,64MB,in_c20k_10,gin,10,16.401,15.432–16.772,16.806,4.2%,4.28,"Bitmap Heap Scan, Bitmap Index Scan",0.070,16.447
scalar,1000000,dirty_scattered,prefer_index,64MB,in_c20k_10,gist,10,0.532,0.505–0.568,0.599,8.7%,132.12,"Bitmap Heap Scan, Bitmap Index Scan",0.044,0.576
scalar,1000000,dirty_scattered,prefer_index,64MB,in_c20k_10,hash (partial),10,0.439,0.397–0.476,0.572,17.2%,159.96,"Bitmap Heap Scan, Bitmap Index Scan",0.043,0.484
scalar,1000000,dirty_scattered,prefer_index,64MB,in_c20k_10,roaring,10,0.097,0.088–0.100,0.116,11.9%,727.69,RoaringCount,0.052,0.147
scalar,1000000,dirty_scattered,prefer_index,64MB,in_c20k_10,roaring_bitmap,10,0.484,0.408–0.494,0.495,11.1%,145.09,"Bitmap Heap Scan, Bitmap Index Scan",0.042,0.528
scalar,1000000,dirty_scattered,prefer_index,64MB,in_c20k_10,seq,10,70.222,67.228–76.330,79.254,7.2%,1.00,Seq Scan,0.036,70.261
scalar,1000000,dirty_scattered,prefer_index,64MB,in_c20k_1000,brin,10,518.279,506.411–527.407,533.959,2.4%,0.15,"Bitmap Heap Scan, Bitmap Index Scan",0.468,518.904
scalar,1000000,dirty_scattered,prefer_index,64MB,in_c20k_1000,btree,10,20.553,19.333–21.585,22.259,7.3%,3.67,"Bitmap Heap Scan, Bitmap Index Scan",0.435,20.984
scalar,1000000,dirty_scattered,prefer_index,64MB,in_c20k_1000,btree_tuned,10,20.556,19.238–21.271,22.564,7.0%,3.66,"Bitmap Heap Scan, Bitmap Index Scan",0.466,21.023
scalar,1000000,dirty_scattered,prefer_index,64MB,in_c20k_1000,gin,10,1629.498,1587.520–1650.917,1675.069,2.3%,0.05,"Bitmap Heap Scan, Bitmap Index Scan",0.629,1630.123
scalar,1000000,dirty_scattered,prefer_index,64MB,in_c20k_1000,gist,10,36.998,36.495–39.675,42.577,7.4%,2.04,"Bitmap Heap Scan, Bitmap Index Scan",0.454,37.484
scalar,1000000,dirty_scattered,prefer_index,64MB,in_c20k_1000,hash (partial),10,24.258,24.009–26.851,29.736,9.5%,3.11,"Bitmap Heap Scan, Bitmap Index Scan",0.451,24.709
scalar,1000000,dirty_scattered,prefer_index,64MB,in_c20k_1000,roaring,10,20.197,18.714–21.388,21.703,8.6%,3.73,"Bitmap Heap Scan, Bitmap Index Scan",0.808,21.157
scalar,1000000,dirty_scattered,prefer_index,64MB,in_c20k_1000,roaring_bitmap,10,20.715,20.053–21.761,24.027,8.4%,3.64,"Bitmap Heap Scan, Bitmap Index Scan",0.458,21.178
scalar,1000000,dirty_scattered,prefer_index,64MB,in_c20k_1000,seq,10,75.325,74.416–77.799,78.568,2.7%,1.00,Seq Scan,0.418,75.761
scalar,1000000,dirty_scattered,prefer_index,64MB,is_null,brin,10,84.944,83.874–87.397,92.670,4.4%,0.70,"Bitmap Heap Scan, Bitmap Index Scan",0.041,84.984
scalar,1000000,dirty_scattered,prefer_index,64MB,is_null,btree,10,28.431,26.840–29.571,31.063,6.1%,2.09,"Bitmap Heap Scan, Bitmap Index Scan",0.032,28.473
scalar,1000000,dirty_scattered,prefer_index,64MB,is_null,btree_tuned,10,27.982,27.004–31.509,34.307,11.7%,2.13,"Bitmap Heap Scan, Bitmap Index Scan",0.039,28.022
scalar,1000000,dirty_scattered,prefer_index,64MB,is_null,gin,10,60.714,59.277–64.249,69.808,7.0%,0.98,Seq Scan (fallback),0.029,60.755
scalar,1000000,dirty_scattered,prefer_index,64MB,is_null,gist,10,38.545,36.834–39.391,40.992,4.9%,1.54,"Bitmap Heap Scan, Bitmap Index Scan",0.032,38.578
scalar,1000000,dirty_scattered,prefer_index,64MB,is_null,hash (partial),10,60.668,57.558–62.158,62.956,4.4%,0.98,Seq Scan (fallback),0.026,60.695
scalar,1000000,dirty_scattered,prefer_index,64MB,is_null,roaring,10,26.349,24.975–28.390,28.584,5.9%,2.26,"Bitmap Heap Scan, Bitmap Index Scan",0.035,26.386
scalar,1000000,dirty_scattered,prefer_index,64MB,is_null,roaring_bitmap,10,27.055,26.248–28.118,33.412,10.6%,2.20,"Bitmap Heap Scan, Bitmap Index Scan",0.030,27.096
scalar,1000000,dirty_scattered,prefer_index,64MB,is_null,seq,10,59.529,57.668–61.566,63.867,4.4%,1.00,Seq Scan,0.022,59.550
scalar,1000000,dirty_scattered,prefer_index,64MB,range_random,brin,10,80.549,79.810–83.541,88.292,4.3%,0.68,"Bitmap Heap Scan, Bitmap Index Scan",0.058,80.612
scalar,1000000,dirty_scattered,prefer_index,64MB,range_random,btree,10,0.491,0.454–0.605,0.719,19.9%,111.04,Index Only Scan,0.056,0.554
scalar,1000000,dirty_scattered,prefer_index,64MB,range_random,btree_tuned,10,1.551,1.357–1.611,1.800,12.7%,35.14,Index Only Scan,0.061,1.614
scalar,1000000,dirty_scattered,prefer_index,64MB,range_random,gin,10,45.684,44.038–47.053,50.243,6.0%,1.19,"Bitmap Heap Scan, Bitmap Index Scan",0.046,45.730
scalar,1000000,dirty_scattered,prefer_index,64MB,range_random,gist,10,0.885,0.849–0.926,0.952,4.8%,61.64,Index Only Scan,0.042,0.925
scalar,1000000,dirty_scattered,prefer_index,64MB,range_random,hash (partial),10,55.918,54.186–58.878,62.051,5.8%,0.98,Seq Scan (fallback),0.039,55.956
scalar,1000000,dirty_scattered,prefer_index,64MB,range_random,roaring,10,57.845,56.125–59.377,60.304,2.9%,0.94,Seq Scan (fallback),0.044,57.883
scalar,1000000,dirty_scattered,prefer_index,64MB,range_random,roaring_bitmap,10,57.280,55.739–59.064,59.608,3.3%,0.95,Seq Scan (fallback),0.038,57.331
scalar,1000000,dirty_scattered,prefer_index,64MB,range_random,seq,10,54.523,52.775–58.224,59.300,5.0%,1.00,Seq Scan,0.032,54.553
scalar,1000000,low_work_mem,prefer_index,64kB,eq_c2_0,brin,10,96.007,91.689–99.679,102.843,5.2%,0.72,"Bitmap Heap Scan, Bitmap Index Scan",0.064,96.108
scalar,1000000,low_work_mem,prefer_index,64kB,eq_c2_0,btree,10,31.986,31.269–34.471,38.074,8.5%,2.15,Index Only Scan,0.035,32.023
scalar,1000000,low_work_mem,prefer_index,64kB,eq_c2_0,btree_tuned,10,32.540,31.763–35.013,36.518,6.6%,2.11,Index Only Scan,0.041,32.579
scalar,1000000,low_work_mem,prefer_index,64kB,eq_c2_0,gin,10,124.622,121.894–127.669,133.592,3.9%,0.55,"Bitmap Heap Scan, Bitmap Index Scan",0.062,124.688
scalar,1000000,low_work_mem,prefer_index,64kB,eq_c2_0,gist,10,76.205,73.260–78.093,79.715,4.2%,0.90,Index Only Scan,0.056,76.261
scalar,1000000,low_work_mem,prefer_index,64kB,eq_c2_0,hash (partial),10,68.059,66.429–68.654,70.551,2.9%,1.01,Seq Scan (fallback),0.054,68.115
scalar,1000000,low_work_mem,prefer_index,64kB,eq_c2_0,roaring,10,0.419,0.410–0.461,0.504,8.8%,163.90,RoaringCount,0.041,0.463
scalar,1000000,low_work_mem,prefer_index,64kB,eq_c2_0,roaring_bitmap,10,95.336,94.552–98.491,99.500,2.3%,0.72,"Bitmap Heap Scan, Bitmap Index Scan",0.056,95.394
scalar,1000000,low_work_mem,prefer_index,64kB,eq_c2_0,seq,10,68.754,66.054–71.331,72.433,4.1%,1.00,Seq Scan,0.031,68.793
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_medium,brin,10,74.835,70.054–79.428,81.048,6.7%,0.66,"Bitmap Heap Scan, Bitmap Index Scan",0.068,74.908
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_medium,btree,10,2.709,2.322–3.092,3.264,15.9%,18.15,Index Scan,0.046,2.752
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_medium,btree_tuned,10,0.605,0.593–0.617,0.630,2.9%,81.32,Index Only Scan,0.045,0.648
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_medium,gin,10,15.822,15.401–16.901,18.152,7.1%,3.11,"Bitmap Heap Scan, Bitmap Index Scan",0.068,15.889
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_medium,gist,10,3.459,2.902–3.527,3.932,19.9%,14.21,Index Scan,0.053,3.524
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_medium,hash (partial),10,2.939,2.623–3.026,4.465,30.4%,16.73,Index Scan,0.065,3.005
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_medium,roaring,10,16.324,15.381–17.690,21.583,16.9%,3.01,"Bitmap Heap Scan, Bitmap Index Scan",0.042,16.369
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_medium,roaring_bitmap,10,14.913,14.626–15.228,15.526,2.8%,3.30,"Bitmap Heap Scan, Bitmap Index Scan",0.065,14.979
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_medium,seq,10,49.158,47.489–50.123,52.279,4.7%,1.00,Seq Scan,0.039,49.201
scalar,1000000,low_work_mem,prefer_index,64kB,group_c200,brin,10,157.862,151.811–158.934,162.354,3.2%,0.99,Seq Scan (fallback),0.057,157.923
scalar,1000000,low_work_mem,prefer_index,64kB,group_c200,btree,10,84.992,83.704–86.878,93.773,5.3%,1.84,Index Only Scan,0.039,85.075
scalar,1000000,low_work_mem,prefer_index,64kB,group_c200,btree_tuned,10,84.150,81.538–90.788,93.683,6.1%,1.86,Index Only Scan,0.045,84.198
scalar,1000000,low_work_mem,prefer_index,64kB,group_c200,gin,10,151.589,148.793–158.252,162.361,3.6%,1.03,Seq Scan (fallback),0.049,151.627
scalar,1000000,low_work_mem,prefer_index,64kB,group_c200,gist,10,207.742,199.759–209.488,213.048,2.9%,0.75,Index Only Scan,0.055,207.808
scalar,1000000,low_work_mem,prefer_index,64kB,group_c200,hash (partial),10,153.752,151.991–158.783,163.726,3.8%,1.02,Seq Scan (fallback),0.056,153.786
